Query 772: [-96.5915, 40.4699, -89.0176, 41.1393]	Intersections (115) : 	[8690, 6245, 6672, 6875, 776, 7735, 9297, 5318, 9551, 2126, 2898, 5274, 7727, 9622, 7857, 1851, 8875, 3774, 5044, 149, 6923, 865, 3416, 4860, 7532, 2556, 6692, 3615, 3071, 3249, 9760, 9081, 6688, 9646, 8804, 3824, 5548, 9845, 7244, 9776, 1787, 2228, 1535, 896, 1109, 2647, 316, 5438, 4535, 8400, 6755, 5797, 5777, 6511, 986, 4478, 1372, 3908, 2172, 8758, 8262, 8456, 4591, 5518, 8481, 5219, 5780, 8224, 4382, 8099, 8527, 1420, 1523, 8460, 5514, 5243, 999, 4970, 9252, 4944, 9589, 8941, 2179, 9674, 4596, 7125, 2, 9419, 6962, 3641, 4114, 633, 2588, 6401, 2273, 6352, 1407, 6165, 8632, 737, 8889, 6242, 6712, 7824, 3831, 7603, 7688, 3076, 4883, 6701, 8403, 9480, 3108, 6356, 2395]
Query 773: [-110.76, 39.6754, -103.246, 40.3501]	Intersections (43) : 	[6163, 5357, 60, 4732, 3253, 234, 5157, 1728, 5202, 3317, 5572, 6664, 1283, 7192, 5901, 9713, 1530, 1952, 9867, 7504, 9470, 6566, 6585, 152, 1364, 2497, 8044, 3056, 5184, 5043, 181, 4584, 2468, 4360, 7067, 8779, 8082, 7937, 393, 861, 6482, 2718, 1422]
Query 774: [-91.3393, 34.193, -87.2382, 35.4292]	Intersections (85) : 	[240, 4127, 6167, 4459, 4890, 9066, 7964, 9888, 8754, 3801, 4013, 1484, 5489, 792, 402, 4573, 9268, 955, 8701, 463, 7150, 4394, 2770, 7410, 4685, 3725, 2467, 3705, 3054, 7866, 6841, 203, 664, 1595, 1580, 7197, 2831, 9089, 2161, 3351, 8036, 432, 4168, 4484, 1336, 9023, 9783, 540, 1663, 1232, 8197, 3016, 6872, 1242, 6296, 6999, 3266, 4158, 9415, 3014, 119, 7828, 1995, 8863, 5559, 789, 3598, 6968, 4058, 2596, 810, 7759, 954, 1837, 9477, 6921, 9366, 4495, 54, 7086, 3823, 8588, 1820, 8394, 2897]
Query 775: [-94.2336, 41.0755, -88.9279, 42.0311]	Intersections (136) : 	[4619, 6432, 6362, 2462, 6683, 2848, 4428, 7857, 5946, 4615, 3412, 4979, 7434, 6923, 4590, 5934, 7393, 1939, 440, 7669, 76, 7152, 8822, 4585, 7803, 2085, 4609, 780, 2802, 8652, 7624, 9537, 4322, 725, 5417, 55, 112, 6190, 9876, 9549, 703, 3419, 1681, 1827, 3356, 7105, 1690, 8366, 687, 1670, 377, 8520, 3864, 1742, 6818, 6413, 2944, 7210, 2260, 4999, 8358, 8334, 6901, 4120, 4478, 3908, 345, 4086, 5990, 9319, 969, 2909, 3566, 8663, 4028, 1707, 1415, 1291, 8527, 115, 5521, 3035, 4796, 7364, 7204, 3628, 6747, 5514, 4815, 7998, 2801, 5964, 3395, 4944, 3707, 7153, 381, 7583, 9872, 1202, 3444, 8988, 980, 3010, 7749, 6947, 3924, 4405, 2592, 9428, 8529, 6212, 9617, 2817, 121, 1797, 717, 5744, 5619, 5714, 8259, 8067, 2682, 2729, 9807, 9792, 3105, 155, 4576, 9354, 2449, 8121, 6651, 5952, 197, 1554]
Query 776: [-106.569, 36.4292, -102.136, 37.5727]	Intersections (18) : 	[1889, 3437, 4780, 179, 6488, 1891, 4036, 9729, 46, 5582, 1264, 6514, 2623, 3401, 4891, 7591, 7059, 8021]
Query 777: [-106.238, 33.372, -99.8111, 34.1609]	Intersections (18) : 	[3713, 1162, 1976, 2388, 5091, 4071, 7027, 2399, 9237, 337, 4487, 6418, 7689, 6381, 304, 9375, 8631, 9863]
Query 778: [-113.711, 37.6426, -109.442, 38.8302]	Intersections (25) : 	[3293, 4974, 7921, 7806, 877, 6285, 9310, 7594, 7070, 2822, 4997, 2064, 1739, 8486, 4376, 9978, 6993, 9761, 4233, 3235, 5831, 8179, 8666, 6456, 2495]
Query 779: [-98.6342, 38.9276, -92.9869, 39.8254]	Intersections (97) : 	[2393, 713, 3031, 2330, 9902, 7962, 5080, 1768, 5584, 3185, 8165, 6073, 120, 8211, 3631, 6282, 4990, 7877, 1487, 1150, 736, 6780, 7412, 6679, 8484, 6661, 7885, 2754, 5910, 3346, 718, 9988, 9046, 279, 1524, 837, 7333, 2994, 6842, 7389, 2322, 5632, 2958, 9229, 9144, 5913, 2794, 7363, 1179, 1241, 8882, 5981, 9084, 3236, 1710, 7652, 5478, 760, 3812, 559, 4298, 3675, 684, 8787, 1496, 8755, 9699, 5898, 927, 1270, 6389, 288, 9756, 948, 7829, 8112, 5404, 5346, 6814, 8480, 2297, 8924, 7936, 9134, 769, 8892, 1875, 2496, 9787, 3962, 4133, 4150, 9794, 9276, 9741, 2738, 8693]
Query 780: [-89.1115, 39.2169, -84.4726, 40.3098]	Intersections (89) : 	[2196, 2826, 956, 4236, 6081, 8717, 3510, 5972, 2969, 9737, 8543, 4676, 1907, 9160, 67, 2369, 5923, 8440, 7406, 5757, 4235, 309, 8363, 5259, 5419, 5827, 1807, 7019, 4964, 2649, 8722, 5525, 6957, 6124, 4682, 6216, 1419, 9184, 4751, 5384, 7686, 1353, 7496, 9061, 4969, 5195, 6248, 1472, 8840, 8573, 4661, 2562, 3254, 3049, 8501, 4467, 5532, 9247, 5311, 6784, 3621, 5491, 1222, 2036, 453, 2620, 7469, 5236, 2654, 7860, 9042, 6049, 3451, 5208, 7817, 5708, 8278, 6884, 9985, 7403, 2668, 7694, 3607, 2737, 8177, 5841, 6610, 3762, 7025]
Query 781: [-87.6162, 36.3889, -83.5154, 37.6252]	Intersections (129) : 	[6734, 1812, 7312, 445, 8332, 8773, 1344, 7463, 7012, 9205, 7798, 3483, 4306, 2477, 4312, 8051, 1220, 6703, 8536, 5591, 6960, 6262, 2027, 830, 2616, 8243, 8050, 3892, 3921, 6615, 6538, 4338, 3192, 8274, 5801, 8806, 9484, 3280, 430, 4445, 3098, 1388, 7289, 4819, 4326, 3767, 4463, 2673, 3532, 5784, 7327, 8560, 6096, 2251, 9212, 9380, 7835, 4840, 6105, 4574, 4673, 4126, 8169, 8923, 3256, 6822, 374, 478, 2073, 5892, 6592, 5387, 9032, 3261, 8679, 6911, 518, 1290, 2442, 2404, 3906, 9570, 1340, 8565, 5616, 9215, 5126, 870, 4808, 2645, 7054, 7077, 9954, 7232, 6573, 2080, 468, 2653, 5373, 6532, 648, 4640, 4238, 9684, 4876, 783, 4024, 6695, 4263, 5731, 4662, 5105, 8581, 9392, 2626, 6856, 4618, 3691, 6649, 4503, 9878, 6408, 286, 9891, 8917, 9072, 605, 1177, 9858]
Query 782: [-101.36, 44.7875, -89.4742, 45.2141]	Intersections (97) : 	[5355, 1437, 1810, 7996, 2681, 9418, 6666, 5553, 5412, 8797, 238, 8360, 8160, 7130, 2614, 4993, 7135, 4074, 3012, 7654, 5180, 8257, 7791, 2466, 1190, 1994, 7832, 1515, 7196, 8569, 8049, 4807, 6537, 2528, 1968, 6576, 2092, 4982, 1564, 9264, 8129, 1383, 6421, 1158, 1696, 1510, 7428, 6502, 6275, 6007, 2256, 3176, 5967, 9476, 5973, 2229, 3574, 8287, 7788, 8549, 7072, 3735, 2193, 8522, 96, 4330, 8908, 8155, 4671, 5881, 9527, 5884, 6098, 5089, 346, 8268, 2055, 7979, 3084, 4070, 7700, 2999, 2552, 9337, 2025, 1148, 2766, 5689, 8420, 1954, 1520, 7146, 669, 4514, 1694, 5441, 7949]
Query 783: [-106.704, 34.6388, -101.199, 35.5598]	Intersections (26) : 	[72, 1864, 3773, 2366, 7656, 8380, 2548, 2579, 983, 676, 4336, 7080, 7042, 9573, 5767, 7122, 9694, 873, 9106, 3911, 1204, 4148, 6209, 7823, 3721, 8375]
Query 784: [-102.885, 43.213, -98.9052, 44.4869]	Intersections (21) : 	[6252, 5097, 6219, 7045, 8561, 5665, 6322, 4641, 1334, 2934, 4227, 2048, 2736, 9365, 5279, 8575, 9828, 872, 1027, 2203, 902]
Query 785: [-86.984, 39.4477, -82.7757, 40.6525]	Intersections (103) : 	[2196, 4236, 6505, 1076, 3510, 1208, 9811, 4474, 1021, 2834, 9208, 9737, 7038, 9526, 8543, 7002, 9599, 9160, 408, 2369, 3979, 5923, 8440, 6653, 2289, 1577, 4235, 2275, 8363, 7085, 7141, 5827, 4332, 4453, 1807, 7019, 4964, 5525, 6124, 4682, 1419, 2865, 5173, 3379, 8212, 8310, 4751, 1353, 7496, 6751, 5657, 4810, 8216, 6248, 392, 6869, 5186, 4661, 2562, 1108, 3049, 8501, 4467, 9247, 5311, 7888, 3621, 5491, 4737, 4492, 9664, 1222, 2036, 2620, 2237, 964, 9444, 2654, 7860, 9042, 3451, 5208, 7256, 924, 9358, 6884, 8832, 7991, 6558, 2668, 7694, 3607, 376, 2737, 6754, 5334, 4603, 6266, 2014, 939, 3762, 7025, 5959]
Query 786: [-114.329, 43.5504, -105.344, 44.1146]	Intersections (7) : 	[8458, 4156, 1322, 8810, 9439, 5906, 9277]
Query 787: [-91.8543, 35.1038, -87.7414, 36.3365]	Intersections (100) : 	[2233, 6167, 6578, 7943, 5860, 9459, 6583, 4013, 1154, 2940, 9306, 8282, 4827, 3922, 4483, 2127, 936, 678, 9494, 4564, 3054, 8192, 1135, 979, 208, 8793, 203, 1229, 57, 578, 6185, 177, 4302, 432, 4305, 8043, 1286, 2544, 9206, 6521, 1232, 9059, 821, 9176, 41, 4196, 3841, 2636, 6296, 8830, 8104, 3941, 4823, 8381, 8264, 7092, 7715, 1712, 8628, 2598, 9864, 5846, 7257, 1274, 3860, 789, 3083, 8142, 1069, 797, 8516, 4989, 3849, 9197, 9012, 1837, 7055, 1025, 4272, 3973, 8057, 6718, 576, 8492, 4113, 4245, 8785, 438, 54, 7723, 7086, 4863, 762, 4729, 4855, 480, 1820, 2897, 7838, 178]
Query 788: [-86.1473, 36.224, -81.9629, 37.4357]	Intersections (191) : 	[6734, 1812, 4677, 6116, 8332, 9006, 1460, 8773, 9602, 1344, 8948, 7463, 7012, 7658, 9205, 4790, 8698, 2685, 456, 4306, 8605, 5059, 4312, 3748, 7570, 1784, 1220, 874, 1565, 8536, 5591, 6960, 6262, 2027, 6095, 2144, 830, 2616, 6004, 8667, 6016, 8427, 2354, 8395, 8243, 4509, 598, 8050, 373, 3892, 1375, 3921, 2417, 7099, 4557, 7155, 6615, 336, 6538, 662, 4348, 1571, 1473, 588, 7132, 5162, 4097, 4874, 3192, 8274, 9110, 5801, 3939, 7452, 9484, 3280, 430, 3414, 62, 6404, 4445, 4617, 5684, 1388, 7289, 4429, 5806, 4819, 2501, 1029, 765, 4237, 6416, 1441, 3767, 247, 4446, 8914, 3233, 2673, 8528, 3532, 5784, 4813, 7327, 8560, 6096, 2251, 9212, 3927, 7524, 3740, 9380, 7835, 4840, 2803, 6105, 9663, 6699, 314, 8542, 4574, 4126, 8169, 7178, 8841, 8923, 3256, 7993, 1809, 7637, 374, 6674, 478, 241, 2073, 5892, 6592, 5387, 9032, 6911, 518, 3521, 2442, 2404, 3484, 77, 622, 1340, 8565, 2053, 5616, 9215, 2219, 5126, 4808, 5416, 2645, 7054, 9954, 6602, 6573, 6344, 2080, 8828, 2653, 5373, 2724, 6532, 1125, 648, 7326, 4640, 9143, 6695, 6200, 2263, 5105, 8581, 6581, 2626, 2805, 3691, 6649, 2881, 6408, 286, 9891, 6549, 9072, 9858]
Query 789: [-103.353, 42.975, -97.6984, 43.8716]	Intersections (28) : 	[6252, 6219, 5588, 8561, 7432, 3717, 6737, 2455, 4882, 4641, 2934, 4227, 7621, 2048, 4057, 5425, 5958, 5279, 8109, 8575, 8934, 9828, 570, 872, 657, 2487, 1027, 2203]
Query 790: [-92.3639, 40.4444, -88.4361, 41.7352]	Intersections (125) : 	[6875, 6432, 5318, 8875, 3774, 5946, 7434, 6923, 4590, 1939, 76, 2556, 7152, 3071, 3249, 7803, 2085, 5323, 9081, 6688, 2802, 725, 6190, 4541, 9876, 8239, 6002, 3419, 1681, 335, 896, 1690, 1670, 5438, 377, 4535, 8520, 3864, 6755, 2944, 7210, 5777, 4999, 8358, 8334, 6901, 6511, 1372, 2172, 345, 8758, 7704, 4086, 5990, 4349, 8262, 5518, 5560, 8503, 5780, 4382, 3769, 1415, 8099, 8527, 6796, 5521, 1420, 8460, 6747, 5514, 56, 4815, 3395, 9252, 4944, 9589, 8941, 2179, 3707, 4596, 381, 7583, 2, 3444, 8988, 2631, 7749, 6962, 3924, 4405, 3641, 6212, 633, 533, 5389, 2817, 1797, 6352, 5744, 5619, 5714, 737, 3175, 8889, 7824, 7603, 7688, 3076, 9792, 4883, 155, 9354, 6701, 8403, 4684, 9480, 6651, 3375, 8678, 5952, 197, 5520, 3108, 2395]
Query 791: [-90.4487, 38.7876, -84.7218, 39.6729]	Intersections (90) : 	[7596, 3036, 9015, 2826, 956, 6081, 8865, 8717, 5594, 4693, 2969, 3188, 3454, 3683, 9899, 420, 1600, 2047, 7770, 4676, 9160, 426, 67, 9402, 151, 7406, 977, 6147, 5757, 4416, 2333, 574, 4265, 5259, 5419, 8453, 1807, 2649, 8855, 3882, 6256, 5525, 6957, 9473, 6216, 1419, 9184, 6442, 5384, 3140, 1353, 5592, 9639, 9936, 9061, 6248, 1472, 3879, 8573, 2703, 4228, 6571, 164, 9247, 7648, 6784, 9919, 5491, 7977, 1222, 6824, 453, 7469, 8723, 9667, 5236, 6049, 3451, 7817, 8278, 5916, 7403, 4852, 1455, 8866, 4841, 7886, 6610, 3762, 7025]
Query 792: [-96.5008, 33.6794, -87.1959, 34.2243]	Intersections (81) : 	[6607, 7600, 240, 2662, 90, 9233, 1920, 6845, 5348, 673, 4144, 9338, 5391, 5842, 2735, 6230, 5701, 2424, 3533, 4724, 4379, 182, 8777, 1014, 815, 6293, 6710, 5090, 1595, 7955, 5587, 1329, 1915, 5608, 1354, 8805, 9132, 8312, 8617, 3568, 9039, 486, 2007, 6975, 1500, 6563, 3572, 2132, 5111, 7195, 3709, 909, 3623, 4027, 8566, 1116, 8318, 3075, 4146, 2900, 7828, 4095, 9217, 125, 6254, 1572, 6970, 6027, 7678, 3464, 1004, 5096, 9809, 139, 9814, 4992, 8969, 1019, 3173, 8771, 2099]
Query 793: [-111.156, 37.4756, -103.165, 38.1101]	Intersections (12) : 	[9729, 7811, 487, 6150, 8254, 3524, 5100, 7591, 9774, 9226, 2871, 8021]
Query 794: [-110.88, 42.6265, -98.6987, 43.0427]	Intersections (22) : 	[779, 4524, 1618, 3819, 5643, 4833, 8778, 5425, 6681, 2377, 6496, 9821, 8404, 5036, 5794, 1978, 6079, 1096, 5812, 5329, 6257, 1409]
Query 795: [-105.589, 40.7678, -97.484, 41.3933]	Intersections (31) : 	[1060, 4159, 795, 4033, 7087, 8884, 7761, 9995, 7306, 6707, 1168, 5248, 6980, 8508, 941, 4029, 9678, 1314, 4410, 7750, 8018, 5110, 7673, 4521, 9578, 2084, 5021, 4798, 579, 514, 8697]
Query 796: [-110.795, 41.5461, -106.082, 42.622]	Intersections (4) : 	[8935, 3228, 293, 6196]
Query 797: [-107.211, 38.1671, -102.947, 39.3561]	Intersections (14) : 	[6833, 1470, 4004, 8893, 7470, 3594, 6677, 5027, 9052, 3500, 8272, 21, 4750, 9507]
Query 798: [-102.874, 36.8663, -98.0656, 37.9206]	Intersections (23) : 	[7968, 1543, 2665, 2930, 3384, 2374, 624, 442, 8621, 7375, 3616, 2230, 2045, 4139, 558, 1507, 7850, 777, 4454, 5557, 3890, 759, 4658]
Query 799: [-86.3367, 41.9373, -80.0452, 42.7431]	Intersections (97) : 	[5455, 1937, 4752, 8378, 7126, 9998, 2933, 2448, 8525, 8011, 9235, 5352, 5569, 1963, 3877, 6022, 6829, 7974, 4181, 6965, 3167, 3580, 9576, 2057, 5484, 6899, 8426, 8002, 6713, 9625, 6844, 330, 6586, 7423, 9155, 5418, 8451, 7044, 2030, 3504, 5535, 4175, 7323, 4562, 6315, 7090, 94, 5382, 6289, 5606, 3777, 7576, 2640, 1965, 989, 5996, 1930, 9482, 7439, 9125, 3050, 7926, 9577, 1868, 7995, 2670, 1943, 9374, 7361, 8277, 9147, 5472, 8499, 5196, 5310, 4121, 3850, 9600, 2730, 5296, 7186, 6877, 5128, 4950, 1789, 3141, 7590, 7149, 4787, 3790, 9832, 1727, 7874, 6494, 1151, 8533, 6228]
Query 800: [-84.8463, 38.236, -79.6352, 39.209]	Intersections (96) : 	[9013, 1987, 6493, 3275, 301, 1051, 1620, 4185, 6281, 3180, 5048, 9102, 8423, 6162, 7453, 8101, 8918, 5517, 8339, 2383, 4372, 5772, 1349, 9844, 4811, 9293, 3028, 4194, 1131, 8079, 4300, 3039, 8137, 5627, 369, 4170, 3712, 1781, 3229, 2392, 3077, 7724, 7873, 7505, 2272, 7680, 9026, 5971, 6669, 3337, 9129, 2926, 3479, 7810, 1815, 7458, 6461, 4380, 2419, 2171, 9799, 2110, 5595, 3517, 3673, 6691, 1834, 7011, 6309, 3262, 8335, 5785, 2677, 6324, 5138, 1612, 6795, 1824, 4296, 3322, 1163, 3202, 7848, 5023, 6430, 3018, 9499, 5562, 5902, 2351, 8234, 3862, 5965, 6503, 141, 4437]
Query 801: [-99.9527, 35.7417, -95.8962, 36.9916]	Intersections (61) : 	[4282, 9838, 4140, 5033, 9075, 33, 2015, 5370, 2082, 2930, 1137, 8825, 9532, 8740, 7315, 2248, 2490, 7336, 9604, 442, 2605, 7240, 4547, 2135, 1722, 1426, 6584, 6793, 2648, 5479, 3308, 7109, 3390, 8702, 1866, 1763, 5856, 5610, 4205, 4702, 6402, 6221, 9775, 2874, 1023, 8651, 528, 3152, 2564, 9355, 4648, 5974, 2281, 9201, 7056, 1649, 4203, 1587, 6720, 9517, 6424]
Query 802: [-106.647, 44.2051, -100.811, 45.0739]	Intersections (22) : 	[2675, 612, 731, 7045, 8874, 5665, 6322, 3810, 8638, 5989, 7956, 1467, 6188, 8654, 7821, 4476, 8908, 69, 8128, 5998, 1954, 4489]
Query 803: [-114.575, 34.3663, -108.346, 35.1802]	Intersections (7) : 	[7983, 4248, 3368, 8041, 6810, 7013, 8389]
Query 804: [-100.951, 37.3474, -78.4709, 37.5729]	Intersections (67) : 	[5889, 5201, 7573, 2616, 9623, 4511, 2059, 118, 1543, 1122, 9050, 6940, 825, 4326, 429, 7327, 2984, 45, 2539, 2665, 8131, 7297, 3384, 4420, 5885, 2374, 8683, 5305, 7419, 8409, 915, 6226, 9570, 2363, 911, 4026, 5590, 6930, 2115, 1711, 4849, 468, 6342, 5373, 8231, 4119, 9861, 3428, 9892, 9538, 9924, 7875, 6329, 1731, 8245, 5557, 6906, 9880, 9393, 8917, 7281, 5052, 7559, 6265, 7167, 3415, 5667]
Query 805: [-93.7467, 41.7507, -86.1721, 42.42]	Intersections (126) : 	[5287, 3184, 2341, 836, 9325, 6362, 2451, 5356, 4428, 2776, 9065, 4979, 7069, 1078, 3729, 7094, 8822, 780, 7624, 6509, 6194, 8002, 8659, 112, 703, 2411, 7066, 8796, 6437, 1827, 3356, 7105, 687, 6818, 2030, 230, 4129, 8814, 2666, 5781, 4218, 5931, 2567, 9319, 6617, 7976, 2909, 8141, 5614, 1707, 2181, 6912, 1965, 3289, 6787, 2150, 9673, 2801, 4378, 4505, 923, 6974, 5252, 1202, 459, 980, 554, 2305, 1979, 9428, 5938, 6887, 9474, 3436, 8122, 2743, 3079, 7151, 121, 5615, 9261, 1643, 9973, 1692, 9057, 879, 8259, 9383, 4067, 978, 3963, 2682, 8767, 5983, 4761, 2729, 39, 3461, 685, 9807, 8511, 3105, 5963, 9585, 9414, 4324, 4576, 9871, 4451, 4931, 8402, 7193, 4493, 6728, 5852, 1481, 6180, 9797, 1272, 9199, 166, 580, 2066, 5520, 3114, 1554]
Query 806: [-115.122, 43.654, -110.237, 44.6919]	Intersections (5) : 	[1322, 8810, 4513, 9439, 9277]
Query 807: [-109.366, 35.0269, -105.301, 36.2743]	Intersections (24) : 	[1864, 8803, 4208, 3773, 5475, 7656, 8380, 2548, 2579, 6540, 2335, 4336, 9683, 7080, 7042, 1497, 5042, 7944, 873, 9889, 6209, 5509, 3721, 8375]
Query 808: [-98.2758, 40.0836, -92.6652, 40.9873]	Intersections (104) : 	[8690, 6672, 3570, 3928, 2401, 4291, 9297, 9191, 3893, 2223, 2898, 7727, 9999, 9724, 4273, 1895, 2573, 5530, 5044, 8983, 3657, 9221, 9659, 6195, 3416, 2271, 4860, 7532, 1860, 333, 6692, 3615, 3267, 1155, 9760, 3499, 9389, 4801, 8804, 1083, 3824, 7467, 9845, 7244, 1817, 9824, 9996, 1787, 6707, 2228, 232, 154, 9172, 1535, 1109, 2647, 316, 4968, 8400, 3080, 5040, 5797, 2283, 8508, 7292, 986, 1314, 8456, 4591, 7750, 729, 9048, 8481, 5219, 8224, 9455, 3422, 5513, 8076, 5320, 8743, 1523, 4166, 999, 2853, 4970, 7125, 9419, 5218, 2210, 4114, 4642, 6401, 2273, 4660, 1407, 6165, 8632, 2246, 6712, 3831, 9193, 3564, 6356]
Query 809: [-111.839, 39.5284, -102.074, 40.0476]	Intersections (54) : 	[5380, 6163, 5357, 60, 7712, 1688, 4666, 3803, 4412, 8794, 2106, 4732, 5157, 1728, 5202, 73, 8488, 3317, 6314, 5572, 6664, 1283, 9946, 8838, 5901, 9713, 1530, 1952, 1178, 9867, 5607, 7504, 9470, 6566, 6585, 152, 1364, 2497, 8044, 3056, 5043, 181, 2468, 7067, 8779, 8082, 7937, 393, 861, 2718, 1422, 8671, 1136, 1795]
Query 810: [-96.6398, 38.7678, -90.6688, 39.6169]	Intersections (101) : 	[713, 3031, 2460, 9987, 1192, 5690, 2330, 5477, 6772, 8587, 8910, 5080, 1768, 9746, 3185, 2249, 8165, 6073, 120, 8211, 3631, 764, 6282, 5911, 4990, 7877, 1150, 6780, 6661, 2754, 9525, 6714, 9262, 3346, 4978, 718, 9810, 3205, 3999, 9456, 3325, 8842, 7333, 3507, 6842, 8316, 9974, 26, 2294, 3920, 2489, 1682, 2794, 1179, 1241, 8882, 1710, 2345, 7849, 5478, 760, 3812, 3246, 6742, 559, 4298, 684, 8787, 1496, 9894, 9966, 2039, 9699, 5898, 927, 8578, 6389, 288, 7829, 2829, 5404, 5346, 8480, 2297, 1919, 7936, 8892, 1875, 2496, 9787, 3962, 4133, 6084, 3048, 9794, 9276, 9741, 8970, 1440, 2738, 8693]
Query 811: [-92.719, 44.2671, -88.8018, 45.5614]	Intersections (123) : 	[4215, 8056, 5787, 9418, 4659, 3434, 488, 6666, 8321, 3128, 8797, 292, 7331, 9151, 4783, 7130, 2614, 9555, 2042, 3918, 4788, 6958, 5549, 9127, 4388, 4549, 6745, 4288, 8257, 8596, 7064, 1983, 4904, 1190, 4533, 8816, 9727, 1994, 7832, 6267, 7196, 8569, 3547, 6671, 5699, 2869, 9742, 2092, 2810, 654, 643, 5718, 4060, 9645, 9264, 9489, 2154, 5673, 6383, 8129, 6421, 5768, 6871, 1158, 1350, 3151, 6007, 7970, 5567, 3265, 7283, 2256, 1938, 9476, 2236, 7884, 3398, 2229, 7010, 8287, 5306, 3150, 8549, 7706, 96, 148, 8155, 8384, 5392, 4683, 7422, 2859, 9018, 5340, 1808, 4629, 4087, 7701, 7313, 346, 2055, 3084, 6769, 4070, 9714, 6025, 1345, 2025, 1520, 4212, 2837, 7597, 7048, 4514, 1694, 6512, 8636, 8176, 9854, 7577, 9579, 892, 7949]
Query 812: [-108.525, 36.2603, -104.045, 37.3921]	Intersections (24) : 	[1889, 3437, 4780, 3467, 6335, 3057, 179, 1891, 4036, 1453, 5813, 1695, 46, 4485, 5582, 1661, 1264, 2623, 3401, 5258, 637, 4891, 7059, 5735]
Query 813: [-87.3586, 37.1192, -83.0888, 38.3066]	Intersections (53) : 	[4075, 380, 3000, 2725, 5075, 2616, 5637, 1388, 5639, 4326, 5784, 7327, 6105, 2073, 7919, 1323, 9570, 1993, 7782, 5616, 7119, 4998, 2269, 2582, 5373, 4381, 2058, 2639, 6695, 8093, 4011, 3736, 8581, 9392, 7534, 3691, 3241, 1429, 2138, 9878, 6408, 9720, 7203, 7614, 8341, 4770, 3613, 5179, 6459, 7616, 3446, 1956, 5807]
Query 814: [-88.6669, 36.809, -84.0776, 37.9137]	Intersections (91) : 	[4075, 7312, 7088, 3000, 6770, 996, 7798, 2477, 8051, 3542, 6703, 6452, 824, 7573, 3921, 4338, 1836, 8806, 3280, 1388, 1469, 6363, 4326, 7347, 6822, 2553, 2073, 7919, 8679, 6911, 6161, 295, 915, 3213, 9570, 1993, 5616, 4956, 5126, 4998, 4808, 5694, 5107, 2285, 6218, 2936, 7077, 2931, 7232, 4018, 2582, 6673, 468, 2512, 5373, 176, 2024, 2276, 3851, 4640, 3059, 3428, 4876, 4024, 2639, 4263, 5731, 9192, 4662, 8581, 6329, 9392, 5009, 2626, 6856, 4618, 3691, 6649, 4503, 1429, 9518, 9878, 6408, 1017, 4582, 8917, 967, 605, 4321, 1177, 6265]
Query 815: [-98.7507, 33.7338, -92.4393, 34.5371]	Intersections (72) : 	[5348, 673, 4144, 5701, 1392, 4279, 7751, 1401, 182, 8777, 815, 5090, 5587, 2174, 1329, 1354, 160, 8805, 8617, 3568, 3093, 6709, 9348, 2007, 5377, 3572, 2132, 1376, 9753, 7078, 7195, 4636, 3709, 8184, 909, 5728, 7743, 5365, 8318, 4146, 2900, 4099, 8766, 9284, 2757, 5363, 9217, 5255, 9521, 1572, 6970, 7678, 3464, 7918, 1004, 2163, 9809, 3887, 2828, 139, 9814, 3327, 4992, 9141, 5556, 8969, 1019, 3173, 1325, 8869, 2099, 1845]
Query 816: [-85.4655, 34.3749, -80.7085, 35.4407]	Intersections (104) : 	[4620, 7843, 6047, 3858, 1636, 7396, 8229, 7187, 6700, 4216, 4132, 1862, 6859, 7222, 7015, 4384, 5124, 7486, 1832, 8284, 9839, 8072, 9256, 9251, 1922, 1863, 4032, 711, 3157, 2133, 8546, 7580, 9564, 9696, 5552, 3796, 3569, 5503, 7556, 5132, 1199, 9202, 8792, 1946, 1669, 2299, 557, 8193, 8433, 1900, 4592, 4936, 2180, 134, 4775, 2960, 9111, 1833, 5408, 594, 642, 1263, 6237, 6719, 9808, 68, 686, 8995, 8210, 6186, 5539, 1175, 9597, 4537, 6634, 1207, 1082, 2431, 123, 9730, 1975, 6159, 8572, 2629, 8550, 2334, 8762, 3557, 5649, 8760, 7046, 4040, 7629, 133, 7702, 8153, 3239, 976, 6735, 4096, 2062, 2396, 3946, 7386]
Query 817: [-116.992, 36.9549, -112.58, 38.1042]	Intersections (4) : 	[3293, 7613, 7806, 4725]
Query 818: [-99.4188, 43.7211, -94.4215, 44.7357]	Intersections (55) : 	[157, 4733, 848, 9693, 9323, 8526, 4374, 531, 3164, 5712, 9927, 8736, 8468, 7746, 9398, 9959, 4824, 6865, 7267, 2701, 9368, 6987, 9815, 4937, 6594, 7207, 2736, 8001, 7373, 9058, 7781, 8713, 679, 8100, 9169, 1977, 6798, 9642, 7795, 3431, 7865, 7216, 4830, 8562, 8237, 1504, 6792, 7863, 3684, 2951, 9856, 4334, 6533, 4241, 2409]
Query 819: [-112.161, 33.9094, -86.6958, 34.1085]	Intersections (45) : 	[6607, 2662, 1920, 6845, 2070, 5391, 5842, 3533, 4724, 8777, 1014, 6293, 7955, 5587, 1329, 8102, 8805, 8312, 8617, 486, 2157, 1376, 7195, 1116, 3075, 4146, 2900, 4095, 125, 1572, 6970, 9237, 3464, 1004, 5096, 6418, 9809, 4992, 1019, 2169, 7176, 3173, 8771, 5646, 2099]
